%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1489621368682925820,224,1489621368682849941,fcu,0.225936815143,21.2014141083,2.00178623199,-0.0149577240224,-0.010577675699,-0.705952318725,-0.708022388739
1489621368915831668,225,1489621368915675842,fcu,0.297184348106,21.2844200134,2.00187397003,-0.0181775757926,-0.0161295465011,-0.70591159538,-0.707882923213
1489621369149826660,226,1489621369149740473,fcu,0.377294868231,21.3598499298,2.00183367729,-0.0140320329923,-0.0160684356744,-0.705961268882,-0.707929088443
1489621369382669866,227,1489621369382573831,fcu,0.458891451359,21.4305553436,2.00212836266,-0.00788203918948,-0.0120448468759,-0.706012813764,-0.70805275363
1489621369616785986,228,1489621369616699039,fcu,0.533943355083,21.4991226196,2.00202465057,-0.00470262928787,-0.00857357075418,-0.705997675345,-0.708146638466
1489621369883107251,229,1489621369883018314,fcu,0.599724113941,21.5696392059,2.00183558464,0.00106362818377,-0.00892406333281,-0.706022573895,-0.708132300449
1489621370116079748,230,1489621370115985071,fcu,0.657345354557,21.6414470673,2.00156784058,0.00221367819333,-0.00802543186336,-0.706052059897,-0.708110994681
1489621370350607955,231,1489621370350476647,fcu,0.710416793823,21.7172355652,2.00178480148,0.00364289851923,-0.0112648160474,-0.706044348378,-0.708068648744
1489621370583424152,232,1489621370583328843,fcu,0.759850919247,21.7996463776,2.00153303146,0.00519883816062,-0.0155749582829,-0.70600113857,-0.708020328165
1489621370816525806,233,1489621370816377275,fcu,0.805351018906,21.8946685791,2.00133895874,0.00819015798032,-0.0191853479591,-0.705921908646,-0.707982416893
1489621371082819147,234,1489621371082741530,fcu,0.853578269482,22.0035896301,2.00117468834,0.00659905960169,-0.0252229699839,-0.705706128496,-0.708024797871
1489621371316667480,235,1489621371316569846,fcu,0.912514150143,22.1243095398,2.00124335289,0.00179255334969,-0.0308824885022,-0.705413825958,-0.708120323676
1489621371549507554,236,1489621371549378314,fcu,0.985054731369,22.2504062653,2.00125908852,-0.00522807038635,-0.0300089234105,-0.705302264552,-0.70825196605
1489621371783246059,237,1489621371783146899,fcu,1.0646365881,22.3784942627,2.00185918808,-0.00231383561262,-0.0258155308298,-0.705578994479,-0.708157106215
1489621372016201959,238,1489621372016102644,fcu,1.1496078968,22.5089054108,2.00210642815,-0.00405381206554,-0.0251537501575,-0.705683746798,-0.708068714862
1489621372283174654,239,1489621372283054892,fcu,1.2436248064,22.6384887695,2.0022892952,-0.00865271660788,-0.0268835893848,-0.705659719644,-0.707987827006
1489621372516540995,240,1489621372516425897,fcu,1.3529727459,22.7657775879,2.00181937218,-0.0123738087481,-0.0303410667641,-0.705567047218,-0.70788519578
1489621372749714761,241,1489621372749615153,fcu,1.4783257246,22.8907985687,2.00154042244,-0.0149563684169,-0.0317072631755,-0.705463133858,-0.707879031525
1489621372983266964,242,1489621372983159571,fcu,1.6158387661,23.0148010254,2.00138068199,-0.0135618587487,-0.0315571905445,-0.705490244799,-0.707886808894
1489621373216359582,243,1489621373216283667,fcu,1.75859749317,23.1412391663,2.00172519684,-0.00936128854057,-0.0301773594026,-0.705563631353,-0.707941844623
1489621373483406431,244,1489621373483323931,fcu,1.89952659607,23.2708072662,2.00213813782,-0.00540881146705,-0.0272004400354,-0.705619837352,-0.708047686216
